City_ID,City,Country,Date,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind Speed,Current Description
223,Naze,JP,2022-07-20 13:55:57,28.3667,129.4833,81.52,87,97,13.29,overcast clouds
224,Brae,GB,2022-07-20 13:55:57,60.3964,-1.353,57.9,80,100,12.86,overcast clouds
225,Chokurdakh,RU,2022-07-20 13:55:58,70.6333,147.9167,39.27,79,60,8.97,broken clouds
226,San Antonio,US,2022-07-20 13:55:13,29.4241,-98.4936,82.98,79,6,1.01,clear sky
227,Acoua,YT,2022-07-20 13:55:58,-12.7239,45.0582,78.71,63,44,5.66,scattered clouds
228,Padang,ID,2022-07-20 13:55:58,-0.9492,100.3543,78.85,85,99,1.79,overcast clouds
229,Cap-Aux-Meules,CA,2022-07-20 13:55:59,47.3821,-61.8597,62.65,88,75,25.32,broken clouds
230,Lavrentiya,RU,2022-07-20 13:55:59,65.5833,-171.0,39.69,82,100,10.09,overcast clouds
231,Sorland,NO,2022-07-20 13:55:59,67.667,12.6934,56.64,89,100,30.53,overcast clouds
232,Sisimiut,GL,2022-07-20 13:56:00,66.9395,-53.6735,54.72,62,100,2.95,overcast clouds
233,Bengkulu,ID,2022-07-20 13:56:00,-3.8004,102.2655,78.48,85,89,2.46,overcast clouds
234,Baykit,RU,2022-07-20 13:56:00,61.67,96.37,59.04,84,90,2.28,overcast clouds
235,Krasnoselkup,RU,2022-07-20 13:56:01,65.7,82.4667,56.19,68,100,1.99,overcast clouds
236,Garowe,SO,2022-07-20 13:56:01,8.4054,48.4845,80.71,41,85,28.43,overcast clouds
237,Callaway,US,2022-07-20 13:56:01,30.153,-85.5699,86.92,81,26,1.01,scattered clouds
238,Rodeo,US,2022-07-20 13:56:02,38.033,-122.2669,61.07,90,7,7.0,clear sky
239,Saskylakh,RU,2022-07-20 13:56:02,71.9167,114.0833,46.29,64,99,15.05,overcast clouds
240,Iranshahr,IR,2022-07-20 13:56:02,27.2025,60.6848,109.74,23,20,11.5,few clouds
241,Gamba,GA,2022-07-20 13:56:03,-2.65,10.0,75.67,76,71,8.21,broken clouds
242,Abong Mbang,CM,2022-07-20 13:56:03,3.9833,13.1833,76.42,71,100,2.98,light rain
243,Talnakh,RU,2022-07-20 13:56:03,69.4865,88.3972,56.21,73,100,3.6,overcast clouds
244,Duku,NG,2022-07-20 13:56:04,11.2361,4.9073,85.44,57,68,5.08,light rain
245,Beyneu,KZ,2022-07-20 13:56:04,45.3167,55.2,97.86,18,33,19.82,scattered clouds
246,Xai-Xai,MZ,2022-07-20 13:56:04,-25.0519,33.6442,79.02,55,2,6.06,clear sky
247,Coos Bay,US,2022-07-20 13:52:02,43.3665,-124.2179,57.99,98,100,5.75,mist
248,Nome,US,2022-07-20 13:53:31,64.5011,-165.4064,44.67,93,100,12.66,light rain
249,Methoni,GR,2022-07-20 13:56:05,36.8197,21.7049,89.22,51,0,9.98,clear sky
250,Sao Miguel Do Araguaia,BR,2022-07-20 13:56:05,-13.275,-50.1628,88.45,25,3,8.41,clear sky
251,Kaeo,NZ,2022-07-20 13:56:06,-35.1,173.7833,44.33,93,51,8.25,broken clouds
252,Sudislavl,RU,2022-07-20 13:56:06,57.8817,41.7083,63.03,77,100,8.5,light rain
253,Nelson,NZ,2022-07-20 13:56:06,-41.2833,173.2833,48.29,98,100,7.38,overcast clouds
254,Clyde River,CA,2022-07-20 13:53:33,70.4692,-68.5914,37.63,93,100,5.75,overcast clouds
255,Isfana,KG,2022-07-20 13:56:07,39.8386,69.5306,88.36,18,0,3.8,clear sky
256,Vila Velha,BR,2022-07-20 13:56:07,-20.3297,-40.2925,76.95,77,75,8.05,broken clouds
257,Ca Mau,VN,2022-07-20 13:51:59,9.1769,105.15,78.44,91,100,4.21,overcast clouds
258,Husavik,IS,2022-07-20 13:56:07,66.0449,-17.3389,46.17,85,100,7.63,overcast clouds
259,Morehead,US,2022-07-20 13:56:08,37.2711,-87.1764,84.78,83,0,8.05,clear sky
260,San Carlos De Bariloche,AR,2022-07-20 13:56:08,-41.1456,-71.3082,42.55,87,100,13.49,moderate rain
261,Kudat,MY,2022-07-20 13:56:08,6.8837,116.8477,80.53,83,20,2.3,few clouds
262,Bonnyville,CA,2022-07-20 13:53:21,54.2668,-110.735,55.2,70,0,12.08,clear sky
263,Lorengau,PG,2022-07-20 13:56:09,-2.0226,147.2712,81.97,77,71,7.31,broken clouds
264,Praia Da Vitoria,PT,2022-07-20 13:56:09,38.7333,-27.0667,75.45,83,40,1.52,scattered clouds
265,Aleksandrovskoye,RU,2022-07-20 13:56:09,44.7142,43.0008,65.93,85,100,2.53,overcast clouds
266,Meiringen,CH,2022-07-20 13:56:10,46.7268,8.184,88.0,48,40,10.36,scattered clouds
267,Kothapet,IN,2022-07-20 13:56:10,19.3333,79.4833,80.2,85,97,4.94,overcast clouds
268,Ulaangom,MN,2022-07-20 13:56:10,49.9811,92.0667,62.37,37,29,2.73,scattered clouds
269,Kruisfontein,ZA,2022-07-20 13:56:11,-34.0033,24.7314,57.88,89,100,2.35,overcast clouds
270,Tomatlan,MX,2022-07-20 13:56:11,19.9333,-105.25,79.59,78,99,1.88,overcast clouds
271,Grand-Lahou,CI,2022-07-20 13:56:11,5.1367,-5.0242,77.49,67,100,8.5,overcast clouds
272,Meulaboh,ID,2022-07-20 13:56:12,4.1363,96.1285,78.13,82,100,1.99,moderate rain
273,Lompoc,US,2022-07-20 13:56:12,34.6391,-120.4579,55.54,98,100,3.44,mist
274,Baruun-Urt,MN,2022-07-20 13:56:12,46.6806,113.2792,69.69,51,97,7.92,overcast clouds
275,San Juan,AR,2022-07-20 13:56:13,-31.5375,-68.5364,56.43,29,0,4.9,clear sky
276,Marawi,PH,2022-07-20 13:56:13,7.9986,124.2928,71.02,93,96,1.54,overcast clouds
277,Petropavlovsk-Kamchatskiy,RU,2022-07-20 13:56:13,53.0452,158.6483,50.59,100,100,4.47,mist
278,Teknaf,BD,2022-07-20 13:56:14,20.8624,92.3058,81.95,85,97,5.88,overcast clouds
279,Bontang,ID,2022-07-20 13:56:14,0.1333,117.5,80.74,78,3,2.42,clear sky
280,Talaya,RU,2022-07-20 13:56:14,61.3833,152.75,58.62,82,75,6.42,broken clouds
281,Muana,BR,2022-07-20 13:56:15,-1.5283,-49.2167,87.1,58,13,3.62,few clouds
282,Kabanga,TZ,2022-07-20 13:56:15,-2.6386,30.4678,79.81,28,30,5.06,scattered clouds
283,Shimoda,JP,2022-07-20 13:56:15,34.6667,138.95,76.1,83,100,3.49,overcast clouds
284,Vallenar,CL,2022-07-20 13:56:16,-28.5708,-70.7581,63.84,47,100,2.24,overcast clouds
285,Ketchikan,US,2022-07-20 13:56:16,55.3422,-131.6461,55.87,94,100,3.44,overcast clouds
286,Barra Mansa,BR,2022-07-20 13:56:16,-22.5442,-44.1714,70.14,76,95,1.7,overcast clouds
287,Zmeinogorsk,RU,2022-07-20 13:56:17,51.1567,82.195,68.34,46,100,6.04,overcast clouds
288,Dandong,CN,2022-07-20 13:56:17,40.1292,124.3947,70.18,83,100,1.5,overcast clouds
289,Thai Binh,VN,2022-07-20 13:56:17,20.45,106.3333,83.32,80,100,5.17,overcast clouds
290,Waddan,LY,2022-07-20 13:56:18,29.1614,16.139,94.69,20,0,9.66,clear sky
291,Poltavka,RU,2022-07-20 13:56:18,54.3663,71.7632,70.12,72,86,11.03,light rain
292,Banda Aceh,ID,2022-07-20 13:56:18,5.5577,95.3222,80.73,77,100,14.74,overcast clouds
293,Noumea,NC,2022-07-20 13:56:19,-22.2763,166.4572,75.99,99,99,2.95,overcast clouds
294,Riyadh,SA,2022-07-20 13:55:14,24.6877,46.7219,111.34,7,74,15.97,broken clouds
295,Namibe,AO,2022-07-20 13:56:19,-15.1961,12.1522,71.56,64,13,13.56,few clouds
296,Ancud,CL,2022-07-20 13:56:19,-41.8697,-73.8203,47.23,91,100,16.15,moderate rain
297,Palmer,US,2022-07-20 13:56:20,42.1584,-72.3287,86.07,62,1,1.01,clear sky
298,Henties Bay,NA,2022-07-20 13:56:20,-22.116,14.2845,59.02,74,0,16.42,clear sky
299,Takoradi,GH,2022-07-20 13:56:20,4.8845,-1.7554,77.56,60,100,7.76,overcast clouds
300,Dhidhdhoo,MV,2022-07-20 13:55:47,6.8833,73.1,80.53,81,100,16.87,light rain
301,Half Moon Bay,US,2022-07-20 13:52:32,37.4636,-122.4286,60.62,91,100,5.75,mist
302,Marsa Matruh,EG,2022-07-20 13:56:21,31.3525,27.2453,82.6,65,0,11.5,clear sky
303,La Sarre,CA,2022-07-20 13:56:21,48.8002,-79.1996,67.17,75,97,9.28,overcast clouds
304,Saint-Felicien,CA,2022-07-20 13:56:22,48.6501,-72.4491,65.08,68,20,5.75,few clouds
305,Miracema,BR,2022-07-20 13:56:22,-21.4122,-42.1967,80.42,50,2,1.83,clear sky
306,Auki,SB,2022-07-20 13:56:22,-8.7676,160.7034,76.53,83,5,4.16,clear sky
307,Larap,PH,2022-07-20 13:56:23,14.299,122.6504,80.98,88,51,6.42,broken clouds
308,Tshane,BW,2022-07-20 13:56:23,-24.0196,21.8684,70.83,23,1,3.76,clear sky
309,Srivardhan,IN,2022-07-20 13:56:23,18.0333,73.0167,80.2,85,89,7.81,overcast clouds
310,Khani,GE,2022-07-20 13:56:24,41.9563,42.9566,62.17,90,98,4.32,overcast clouds
311,Yulara,AU,2022-07-20 13:56:24,-25.2406,130.9889,53.6,41,54,11.9,broken clouds
312,Inhambane,MZ,2022-07-20 13:56:24,-23.865,35.3833,77.0,73,20,7.0,few clouds
313,Mantua,IT,2022-07-20 13:56:25,45.1667,10.7833,100.09,16,0,5.84,clear sky
314,Kanchanaburi,TH,2022-07-20 13:56:25,14.6333,99.1,76.8,92,100,4.21,light rain
315,Magistralnyy,RU,2022-07-20 13:56:25,56.1725,107.4458,53.1,97,19,3.04,few clouds
316,Vanavara,RU,2022-07-20 13:56:26,60.34,102.2797,58.35,78,52,5.1,broken clouds
317,Tecoanapa,MX,2022-07-20 13:56:26,16.5167,-98.75,80.08,65,69,2.26,broken clouds
318,Saint-Pierre,RE,2022-07-20 13:56:27,-21.3393,55.4781,73.9,62,0,13.8,clear sky
319,Carauari,BR,2022-07-20 13:56:27,-4.8828,-66.8958,84.9,53,23,3.2,few clouds
320,Port Hedland,AU,2022-07-20 13:55:27,-20.3167,118.5667,62.65,72,0,5.75,clear sky
321,Ghanzi,BW,2022-07-20 13:56:27,-21.5667,21.7833,71.71,22,0,6.98,clear sky
322,Rio Grande,BR,2022-07-20 13:54:54,-32.035,-52.0986,57.31,84,0,13.58,clear sky
323,Upata,VE,2022-07-20 13:56:28,8.0086,-62.3989,79.2,86,72,2.35,broken clouds
324,Cachoeirinha,BR,2022-07-20 13:55:59,-29.9511,-51.0939,55.27,94,100,2.3,fog
325,Sakaiminato,JP,2022-07-20 13:56:28,35.55,133.2333,75.18,88,75,5.75,broken clouds
326,Thompson,CA,2022-07-20 13:56:29,55.7435,-97.8558,64.56,88,75,5.75,smoke
327,Kawalu,ID,2022-07-20 13:56:29,-7.3817,108.2082,72.81,95,100,2.86,overcast clouds
328,Arlit,NE,2022-07-20 13:56:29,18.7369,7.3853,96.3,26,76,4.52,broken clouds
329,Gornyy,RU,2022-07-20 13:56:30,55.1153,83.9059,63.12,72,100,5.3,overcast clouds
330,Mpika,ZM,2022-07-20 13:56:30,-11.8343,31.4529,72.5,36,59,8.63,broken clouds
331,Nuevo Progreso,MX,2022-07-20 13:56:30,23.1667,-97.95,84.54,65,29,5.01,scattered clouds
332,Leningradskiy,RU,2022-07-20 13:56:31,69.3833,178.4167,32.31,96,100,13.85,light snow
333,Saint George,US,2022-07-20 13:52:04,37.1041,-113.5841,86.79,36,0,4.0,clear sky
334,Burnie,AU,2022-07-20 13:56:31,-41.0667,145.9167,38.95,80,6,6.4,clear sky
335,Chama,CH,2022-07-20 13:56:31,47.1821,8.4636,93.25,40,20,8.05,few clouds
336,Berdigestyakh,RU,2022-07-20 13:56:32,62.0989,126.6992,67.6,86,100,0.87,overcast clouds
337,Kanniyakumari,IN,2022-07-20 13:56:32,8.0833,77.5667,80.29,82,100,20.18,overcast clouds
338,Namatanai,PG,2022-07-20 13:56:32,-3.6667,152.4333,78.8,81,99,7.23,overcast clouds
339,Pombia,IT,2022-07-20 13:56:33,45.653,8.6336,96.93,29,0,10.36,clear sky
340,Sicamous,CA,2022-07-20 13:56:33,50.8331,-118.9856,58.17,65,6,1.21,clear sky
341,Zabol,AF,2022-07-20 13:56:33,32.25,67.25,92.35,12,0,19.82,clear sky
342,Pangai,TO,2022-07-20 13:56:34,-19.8,-174.35,75.92,79,13,22.3,few clouds
343,Suvorovskaya,RU,2022-07-20 13:56:34,44.1942,42.6539,62.89,87,100,3.4,overcast clouds
344,Boralday,KZ,2022-07-20 13:56:34,43.3578,76.8594,87.66,18,0,6.71,clear sky
345,Khandyga,RU,2022-07-20 13:56:35,62.6667,135.6,67.57,78,0,2.68,clear sky
346,Victoria,HK,2022-07-20 13:56:01,22.2855,114.1577,89.19,76,6,11.01,clear sky
347,Amalapuram,IN,2022-07-20 13:56:35,16.5833,82.0167,83.48,80,82,3.4,broken clouds
348,Sancti Spiritus,CU,2022-07-20 13:56:36,21.9297,-79.4425,82.2,76,18,10.29,few clouds
349,Arcachon,FR,2022-07-20 13:56:36,44.5875,-1.0519,81.41,53,75,11.5,broken clouds
350,Aconibe,GQ,2022-07-20 13:56:36,1.2968,10.9369,73.85,85,100,3.78,moderate rain
351,Esperance,AU,2022-07-20 13:56:34,-33.8667,121.9,59.86,61,100,15.68,overcast clouds
352,Acapulco,MX,2022-07-20 13:56:37,16.8634,-99.8901,82.22,74,0,6.91,clear sky
353,Chiasso,CH,2022-07-20 13:56:37,45.832,9.0312,98.47,28,0,5.01,clear sky
354,Udachnyy,RU,2022-07-20 13:56:37,66.4167,112.4,57.45,62,84,8.77,broken clouds
355,Derzhavinsk,KZ,2022-07-20 13:56:37,51.1,66.3167,85.41,31,97,16.46,overcast clouds
356,Concarneau,FR,2022-07-20 13:56:38,47.875,-3.9225,73.81,71,75,15.17,broken clouds
357,Yelanskiy,RU,2022-07-20 13:56:38,56.8419,62.5014,67.42,67,48,8.5,scattered clouds
358,Berbera,SO,2022-07-20 13:56:39,10.4396,45.0143,91.42,44,94,13.27,overcast clouds
359,Shar,KZ,2022-07-20 13:56:39,49.5886,81.0453,79.11,27,100,1.1,overcast clouds
360,Norman Wells,CA,2022-07-20 13:54:37,65.282,-126.8329,53.64,87,75,0.0,broken clouds
361,Maningrida,AU,2022-07-20 13:56:39,-12.0667,134.2667,65.64,71,97,8.05,overcast clouds
362,Cascais,PT,2022-07-20 13:54:21,38.6979,-9.4215,87.66,52,20,23.02,few clouds
363,Almendralejo,ES,2022-07-20 13:56:40,38.6832,-6.4075,94.93,11,0,1.63,clear sky
364,Lake City,US,2022-07-20 13:55:02,30.1897,-82.6393,82.11,94,40,4.61,scattered clouds
365,Xuddur,SO,2022-07-20 13:56:40,4.1213,43.8894,85.23,33,93,23.29,overcast clouds
366,Uromi,NG,2022-07-20 13:56:41,6.7,6.3333,76.14,80,98,7.0,light rain
367,Pingxiang,CN,2022-07-20 13:56:41,27.6167,113.85,81.57,79,100,3.47,light rain
368,Mandalgovi,MN,2022-07-20 13:56:41,45.7625,106.2708,68.04,52,100,21.52,overcast clouds
369,Bonfim,BR,2022-07-20 13:56:42,3.0833,-59.95,80.08,79,94,4.92,overcast clouds
370,Palasa,IN,2022-07-20 13:56:42,18.7667,84.4167,84.15,82,100,7.7,overcast clouds
371,Bandarbeyla,SO,2022-07-20 13:56:42,9.4942,50.8122,85.93,44,74,28.9,broken clouds
372,Bonthe,SL,2022-07-20 13:56:43,7.5264,-12.505,77.14,81,100,10.47,light rain
373,Anisoc,GQ,2022-07-20 13:56:43,1.8658,10.7689,78.94,69,96,4.47,light rain
374,Stratford-Upon-Avon,GB,2022-07-20 13:56:43,52.1917,-1.7073,74.84,76,99,10.27,overcast clouds
375,Severo-Kurilsk,RU,2022-07-20 13:56:43,50.6789,156.125,50.72,98,99,14.88,light rain
376,Hami,CN,2022-07-20 13:56:44,42.8,93.45,67.73,59,100,14.0,overcast clouds
377,Adrar,MR,2022-07-20 13:56:44,20.5022,-10.0711,106.11,8,11,3.0,few clouds
378,Vila Franca Do Campo,PT,2022-07-20 13:56:45,37.7167,-25.4333,73.81,69,43,4.05,scattered clouds
379,Timucuy,MX,2022-07-20 13:56:45,20.8167,-89.5167,80.94,63,9,7.07,clear sky
380,Mayumba,GA,2022-07-20 13:56:45,-3.432,10.6554,73.33,84,74,6.78,broken clouds
381,Gazojak,TM,2022-07-20 13:56:45,41.1875,61.4036,108.14,9,0,21.72,clear sky
382,Rimbey,CA,2022-07-20 13:56:46,52.6334,-114.2353,57.22,82,3,5.61,clear sky
383,Maridi,SS,2022-07-20 13:56:46,4.9158,29.4742,80.78,57,31,5.66,light rain
384,Panevezys,LT,2022-07-20 13:56:47,55.7333,24.35,69.64,61,13,12.37,few clouds
385,Salalah,OM,2022-07-20 13:56:47,17.0151,54.0924,77.23,96,100,8.46,light rain
386,Carroll,US,2022-07-20 13:56:47,39.5501,-77.0164,85.44,67,0,5.75,clear sky
387,Kamenka,RU,2022-07-20 13:56:47,51.3223,42.7678,72.61,47,70,13.11,broken clouds
388,Olinda,BR,2022-07-20 13:56:48,-8.0089,-34.8553,78.53,73,75,9.22,broken clouds
389,Lahij,YE,2022-07-20 13:56:48,13.1667,44.5833,88.95,37,100,3.42,overcast clouds
390,Canasgordas,CO,2022-07-20 13:56:48,6.7499,-76.0254,70.83,76,99,0.43,overcast clouds
391,Arcos,BR,2022-07-20 13:56:49,-20.2819,-45.5394,78.28,39,8,7.25,clear sky
392,Vuktyl,RU,2022-07-20 13:56:49,63.8567,57.3094,72.7,46,97,6.17,overcast clouds
393,Richards Bay,ZA,2022-07-20 13:56:49,-28.783,32.0377,70.79,72,55,13.31,broken clouds
394,Maturin,VE,2022-07-20 13:56:50,9.75,-63.1767,83.08,70,34,3.78,scattered clouds
395,Mahibadhoo,MV,2022-07-20 13:56:50,3.7833,72.9667,80.2,80,100,8.37,overcast clouds
396,Pitimbu,BR,2022-07-20 13:56:50,-7.4706,-34.8086,81.19,69,17,13.09,few clouds
397,Ibra,OM,2022-07-20 13:56:51,22.6906,58.5334,92.7,51,86,6.76,light rain
398,Yerbogachen,RU,2022-07-20 13:56:51,61.2767,108.0108,57.15,92,100,4.0,overcast clouds
399,Francavilla Al Mare,IT,2022-07-20 13:56:51,42.4206,14.287,93.09,45,0,10.36,clear sky
400,Lufilufi,WS,2022-07-20 13:56:52,-13.8745,-171.5986,69.58,74,14,22.86,few clouds
401,Mersing,MY,2022-07-20 13:56:52,2.4312,103.8405,80.51,89,40,4.61,scattered clouds
402,Sechura,PE,2022-07-20 13:56:52,-5.5569,-80.8222,65.16,73,8,9.73,clear sky
403,Verkhnevilyuysk,RU,2022-07-20 13:56:53,63.4453,120.3167,57.76,97,100,5.01,overcast clouds
404,Dire,ML,2022-07-20 13:56:53,12.2833,-10.9667,78.76,87,100,7.18,moderate rain
405,Comodoro Rivadavia,AR,2022-07-20 13:56:53,-45.8667,-67.5,48.06,57,20,27.63,few clouds
406,Djambala,CG,2022-07-20 13:56:54,-2.5447,14.7533,83.53,40,96,4.99,overcast clouds
407,Polur,IN,2022-07-20 13:56:54,12.5,79.1333,79.72,82,100,6.91,overcast clouds
408,Isabela,PH,2022-07-20 13:56:54,6.7085,121.9711,78.58,85,93,2.89,overcast clouds
409,Katangli,RU,2022-07-20 13:56:54,51.7102,143.2326,53.78,92,94,5.39,overcast clouds
410,Tateyama,JP,2022-07-20 13:56:55,34.9833,139.8667,77.09,82,100,9.57,overcast clouds
411,Abu Dhabi,AE,2022-07-20 13:56:55,24.4667,54.3667,107.62,35,0,5.75,clear sky
412,Jimma,ET,2022-07-20 13:56:56,7.6667,36.8333,60.31,98,100,2.1,light rain
413,Gubkinskiy,RU,2022-07-20 13:56:56,64.434,76.5026,63.01,53,100,7.25,overcast clouds
414,Moron,AR,2022-07-20 13:56:56,-34.6534,-58.6198,56.95,75,0,7.34,clear sky
415,Gimli,CA,2022-07-20 13:55:57,50.6336,-96.9907,66.22,77,0,4.61,clear sky
416,Yambio,SS,2022-07-20 13:56:57,4.5721,28.3955,79.68,62,61,4.45,broken clouds
417,Basco,PH,2022-07-20 13:56:57,20.4487,121.9702,85.66,78,0,14.41,clear sky
418,Margate,GB,2022-07-20 13:56:57,51.3813,1.3862,80.69,45,100,15.84,overcast clouds
419,Chernyshevskiy,RU,2022-07-20 13:56:58,63.0128,112.4714,50.31,91,100,5.1,overcast clouds
420,Camacha,PT,2022-07-20 13:56:58,33.0833,-16.3333,72.82,64,40,14.97,scattered clouds
421,Kendari,ID,2022-07-20 13:56:58,-3.945,122.4989,75.54,93,24,1.03,few clouds
422,De-Kastri,RU,2022-07-20 13:56:59,51.4667,140.7833,59.95,94,100,4.88,overcast clouds
423,Portlethen,GB,2022-07-20 13:56:59,57.0547,-2.1307,66.04,72,75,8.05,broken clouds
424,Normandin,CA,2022-07-20 13:56:59,48.8333,-72.5321,64.71,67,27,4.61,scattered clouds
425,Mayo,US,2022-07-20 13:55:28,38.8876,-76.5119,87.91,74,0,3.0,clear sky
426,Piacabucu,BR,2022-07-20 13:57:00,-10.4056,-36.4344,76.53,85,85,12.95,overcast clouds
427,Cotonou,BJ,2022-07-20 13:57:00,6.3654,2.4183,84.18,65,40,14.97,scattered clouds
428,Ornskoldsvik,SE,2022-07-20 13:57:00,63.2909,18.7153,67.15,48,35,13.8,scattered clouds
429,Kibre Mengist,ET,2022-07-20 13:57:01,5.8833,38.9833,67.35,59,97,4.43,overcast clouds
430,Barabai,ID,2022-07-20 13:57:01,-2.5833,115.3833,75.11,95,4,2.06,clear sky
431,Katsuura,JP,2022-07-20 13:57:01,35.1333,140.3,78.1,83,99,4.23,light rain
432,Koutiala,ML,2022-07-20 13:57:01,12.3917,-5.4642,78.93,75,100,10.02,light rain
433,Kepno,PL,2022-07-20 13:57:02,51.2784,17.9891,93.04,24,42,8.68,scattered clouds
434,Broome,US,2022-07-20 13:57:02,42.2506,-75.833,84.67,69,11,1.99,few clouds
435,Brigantine,US,2022-07-20 13:56:10,39.4101,-74.3646,89.2,66,6,8.25,clear sky
436,Esna,EG,2022-07-20 13:57:03,25.2934,32.554,104.02,10,1,16.28,clear sky
437,Beloha,MG,2022-07-20 13:57:03,-25.1667,45.05,76.35,28,0,7.05,clear sky
438,Ixtapa,MX,2022-07-20 13:57:03,20.7,-105.2,83.23,80,44,1.01,scattered clouds
439,Envira,BR,2022-07-20 13:57:04,-7.3,-70.2167,81.95,54,1,4.65,clear sky
440,Rafai,CF,2022-07-20 13:57:04,4.95,23.9167,79.43,79,75,1.45,light rain
441,General Roca,AR,2022-07-20 13:57:04,-39.0333,-67.5833,56.89,33,1,20.2,clear sky
442,Saint-Louis,SN,2022-07-20 13:57:05,16.3333,-15.0,96.13,40,57,12.37,broken clouds
443,Milkovo,RU,2022-07-20 13:57:05,54.7167,158.6167,65.57,72,2,2.08,clear sky
444,Prince Rupert,CA,2022-07-20 13:55:07,54.3161,-130.3201,53.29,96,100,8.05,mist
445,Alugan,PH,2022-07-20 13:57:05,12.2188,125.4808,82.22,83,98,7.0,overcast clouds
446,Jardim,BR,2022-07-20 13:57:06,-21.4803,-56.1381,85.44,27,61,6.98,broken clouds
447,Dalbeattie,GB,2022-07-20 13:57:06,54.9328,-3.8227,69.84,61,0,13.06,clear sky
